check_date,direction,origin,destination,market,airport_group,purpose,weeks_ahead,target_weekday,departure_date,departure_weekday,cabin_class,airline,flight_number,aircraft,departure_airport,departure_time,arrival_airport,arrival_time,duration,price,currency,status,api_error,source
2026-08-16 22:09:05,LOCAL_OUT,HEL,HND,Finland-Japan,benchmark,AY_direct_watch,4,Friday,2026-09-11,金,Premium Economy,フィンエアー,AY 61,Airbus A350,HEL,2026-09-11 18:30,HND,2026-09-12 13:50,800,467470,JPY,OK,,SerpApi Google Flights API
2026-08-16 22:09:05,LOCAL_OUT,HEL,HND,Finland-Japan,benchmark,AY_direct_watch,4,Friday,2026-09-11,金,Business,フィンエアー,AY 61,Airbus A350,HEL,2026-09-11 18:30,HND,2026-09-12 13:50,800,825768,JPY,OK,,SerpApi Google Flights API
2026-08-16 22:09:05,LOCAL_OUT,HEL,NRT,Finland-Japan,benchmark,AY_direct_watch,4,Wednesday,2026-09-09,水,Economy,フィンエアー,AY 73,Airbus A350,HEL,2026-09-09 17:45,NRT,2026-09-10 13:05,800,396161,JPY,OK,,SerpApi Google Flights API
2026-08-16 22:09:05,LOCAL_OUT,HEL,NRT,Finland-Japan,benchmark,AY_direct_watch,4,Wednesday,2026-09-09,水,Premium Economy,フィンエアー,AY 73,Airbus A350,HEL,2026-09-09 17:45,NRT,2026-09-10 13:05,800,467470,JPY,OK,,SerpApi Google Flights API
2026-08-16 22:09:05,LOCAL_OUT,HEL,NRT,Finland-Japan,benchmark,AY_direct_watch,4,Wednesday,2026-09-09,水,Business,フィンエアー,AY 73,Airbus A350,HEL,2026-09-09 17:45,NRT,2026-09-10 13:05,800,825768,JPY,OK,,SerpApi Google Flights API
2026-08-16 22:09:05,LOCAL_OUT,HEL,NRT,Finland-Japan,benchmark,AY_direct_watch,4,Friday,2026-09-11,金,Economy,フィンエアー,AY 73,Airbus A350,HEL,2026-09-11 17:45,NRT,2026-09-12 13:05,800,396161,JPY,OK,,SerpApi Google Flights API
2026-08-16 22:09:05,LOCAL_OUT,HEL,NRT,Finland-Japan,benchmark,AY_direct_watch,4,Friday,2026-09-11,金,Premium Economy,フィンエアー,AY 73,Airbus A350,HEL,2026-09-11 17:45,NRT,2026-09-12 13:05,800,467470,JPY,OK,,SerpApi Google Flights API
2026-08-16 22:09:05,LOCAL_OUT,HEL,NRT,Finland-Japan,benchmark,AY_direct_watch,4,Friday,2026-09-11,金,Business,フィンエアー,AY 73,Airbus A350,HEL,2026-09-11 17:45,NRT,2026-09-12 13:05,800,825768,JPY,OK,,SerpApi Google Flights API
2026-08-16 22:09:05,LOCAL_OUT,HEL,NGO,Finland-Japan,base,AY_direct_watch,4,Wednesday,2026-09-09,水,Economy,フィンエアー,AY 79,Airbus A350,HEL,2026-09-09 00:45,NGO,2026-09-09 19:35,770,396160,JPY,OK,,SerpApi Google Flights API
2026-08-16 22:09:05,LOCAL_OUT,HEL,NGO,Finland-Japan,base,AY_direct_watch,4,Wednesday,2026-09-09,水,Premium Economy,フィンエアー,AY 79,Airbus A350,HEL,2026-09-09 00:45,NGO,2026-09-09 19:35,770,467470,JPY,OK,,SerpApi Google Flights API
2026-08-16 22:09:05,LOCAL_OUT,HEL,NGO,Finland-Japan,base,AY_direct_watch,4,Wednesday,2026-09-09,水,Business,フィンエアー,AY 79,Airbus A350,HEL,2026-09-09 00:45,NGO,2026-09-09 19:35,770,825768,JPY,OK,,SerpApi Google Flights API
2026-08-16 22:09:05,LOCAL_OUT,HEL,NGO,Finland-Japan,base,AY_direct_watch,4,Friday,2026-09-11,金,Economy,フィンエアー,AY 79,Airbus A350,HEL,2026-09-11 00:45,NGO,2026-09-11 19:35,770,396160,JPY,OK,,SerpApi Google Flights API
2026-08-16 22:09:05,LOCAL_OUT,HEL,NGO,Finland-Japan,base,AY_direct_watch,4,Friday,2026-09-11,金,Business,フィンエアー,AY 79,Airbus A350,HEL,2026-09-11 00:45,NGO,2026-09-11 19:35,770,825768,JPY,OK,,SerpApi Google Flights API
2026-08-16 22:09:05,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Wednesday,2026-09-09,水,Economy,フィンエアー,AY 68,Airbus A350,KIX,2026-09-09 22:15,HEL,2026-09-10 05:20,785,289130,JPY,OK,,SerpApi Google Flights API
2026-08-16 22:09:05,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-09-11,金,Economy,フィンエアー,AY 70,Airbus A350,KIX,2026-09-11 07:30,HEL,2026-09-11 14:35,785,289130,JPY,OK,,SerpApi Google Flights API
2026-08-16 22:09:05,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-09-11,金,Economy,フィンエアー,AY 68,Airbus A350,KIX,2026-09-11 22:15,HEL,2026-09-12 05:20,785,289130,JPY,OK,,SerpApi Google Flights API
2026-08-16 22:09:05,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-09-11,金,Premium Economy,フィンエアー,AY 70,Airbus A350,KIX,2026-09-11 07:30,HEL,2026-09-11 14:35,785,303130,JPY,OK,,SerpApi Google Flights API
2026-08-16 22:09:05,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-09-11,金,Premium Economy,フィンエアー,AY 68,Airbus A350,KIX,2026-09-11 22:15,HEL,2026-09-12 05:20,785,418130,JPY,OK,,SerpApi Google Flights API
2026-08-16 22:09:05,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-09-11,金,Business,フィンエアー,AY 70,Airbus A350,KIX,2026-09-11 07:30,HEL,2026-09-11 14:35,785,521130,JPY,OK,,SerpApi Google Flights API
2026-08-16 22:09:05,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-09-11,金,Business,フィンエアー,AY 68,Airbus A350,KIX,2026-09-11 22:15,HEL,2026-09-12 05:20,785,521130,JPY,OK,,SerpApi Google Flights API
2026-08-16 22:09:05,JP_OUT,HND,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Wednesday,2026-09-09,水,Economy,フィンエアー,AY 62,Airbus A350,HND,2026-09-09 21:50,HEL,2026-09-10 04:40,770,293450,JPY,OK,,SerpApi Google Flights API
2026-08-16 22:09:05,JP_OUT,HND,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Wednesday,2026-09-09,水,Business,フィンエアー,AY 62,Airbus A350,HND,2026-09-09 21:50,HEL,2026-09-10 04:40,770,772450,JPY,OK,,SerpApi Google Flights API
2026-08-16 22:09:05,JP_OUT,HND,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-09-11,金,Economy,フィンエアー,AY 62,Airbus A350,HND,2026-09-11 21:50,HEL,2026-09-12 04:40,770,293450,JPY,OK,,SerpApi Google Flights API
2026-08-16 22:09:05,JP_OUT,HND,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-09-11,金,Premium Economy,フィンエアー,AY 62,Airbus A350,HND,2026-09-11 21:50,HEL,2026-09-12 04:40,770,471450,JPY,OK,,SerpApi Google Flights API
2026-08-16 22:09:05,JP_OUT,HND,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-09-11,金,Business,フィンエアー,AY 62,Airbus A350,HND,2026-09-11 21:50,HEL,2026-09-12 04:40,770,927450,JPY,OK,,SerpApi Google Flights API
2026-08-16 22:09:05,JP_OUT,NRT,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Wednesday,2026-09-09,水,Economy,フィンエアー,AY 74,Airbus A350,NRT,2026-09-09 23:05,HEL,2026-09-10 05:55,770,288660,JPY,OK,,SerpApi Google Flights API
2026-08-16 22:09:05,JP_OUT,NRT,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Wednesday,2026-09-09,水,Premium Economy,フィンエアー,AY 74,Airbus A350,NRT,2026-09-09 23:05,HEL,2026-09-10 05:55,770,302660,JPY,OK,,SerpApi Google Flights API
2026-08-16 22:09:05,JP_OUT,NRT,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Wednesday,2026-09-09,水,Business,フィンエアー,AY 74,Airbus A350,NRT,2026-09-09 23:05,HEL,2026-09-10 05:55,770,520660,JPY,OK,,SerpApi Google Flights API
2026-08-16 22:09:05,JP_OUT,NRT,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-09-11,金,Economy,フィンエアー,AY 74,Airbus A350,NRT,2026-09-11 23:05,HEL,2026-09-12 05:55,770,288660,JPY,OK,,SerpApi Google Flights API
2026-08-16 22:09:05,JP_OUT,NRT,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-09-11,金,Premium Economy,フィンエアー,AY 74,Airbus A350,NRT,2026-09-11 23:05,HEL,2026-09-12 05:55,770,461660,JPY,OK,,SerpApi Google Flights API
2026-08-16 22:09:05,JP_OUT,NRT,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-09-11,金,Business,フィンエアー,AY 74,Airbus A350,NRT,2026-09-11 23:05,HEL,2026-09-12 05:55,770,917660,JPY,OK,,SerpApi Google Flights API
2026-08-16 22:09:05,JP_OUT,NGO,HEL,Japan-Finland,base,AY_direct_watch,4,Wednesday,2026-09-09,水,Economy,フィンエアー,AY 80,Airbus A350,NGO,2026-09-09 22:50,HEL,2026-09-10 05:55,785,288700,JPY,OK,,SerpApi Google Flights API
2026-08-16 22:09:05,JP_OUT,NGO,HEL,Japan-Finland,base,AY_direct_watch,4,Wednesday,2026-09-09,水,Premium Economy,フィンエアー,AY 80,Airbus A350,NGO,2026-09-09 22:50,HEL,2026-09-10 05:55,785,302700,JPY,OK,,SerpApi Google Flights API
2026-08-16 22:09:05,JP_OUT,NGO,HEL,Japan-Finland,base,AY_direct_watch,4,Wednesday,2026-09-09,水,Business,フィンエアー,AY 80,Airbus A350,NGO,2026-09-09 22:50,HEL,2026-09-10 05:55,785,762700,JPY,OK,,SerpApi Google Flights API
2026-08-16 22:09:05,JP_OUT,NGO,HEL,Japan-Finland,base,AY_direct_watch,4,Friday,2026-09-11,金,Economy,フィンエアー,AY 80,Airbus A350,NGO,2026-09-11 22:50,HEL,2026-09-12 05:55,785,288700,JPY,OK,,SerpApi Google Flights API
2026-08-16 22:09:05,JP_OUT,NGO,HEL,Japan-Finland,base,AY_direct_watch,4,Friday,2026-09-11,金,Premium Economy,フィンエアー,AY 80,Airbus A350,NGO,2026-09-11 22:50,HEL,2026-09-12 05:55,785,417700,JPY,OK,,SerpApi Google Flights API
2026-08-16 22:09:05,JP_OUT,NGO,HEL,Japan-Finland,base,AY_direct_watch,4,Friday,2026-09-11,金,Business,フィンエアー,AY 80,Airbus A350,NGO,2026-09-11 22:50,HEL,2026-09-12 05:55,785,520700,JPY,OK,,SerpApi Google Flights API
