check_date,direction,origin,destination,market,airport_group,purpose,weeks_ahead,target_weekday,departure_date,departure_weekday,cabin_class,airline,flight_number,aircraft,departure_airport,departure_time,arrival_airport,arrival_time,duration,price,currency,status,api_error,source
2026-06-21 22:58:56,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Wednesday,2026-07-15,水,Premium Economy,フィンエアー,AY 70,Airbus A350,KIX,2026-07-15 07:30,HEL,2026-07-15 14:35,785,278130,JPY,OK,,SerpApi Google Flights API
2026-06-21 22:58:56,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Wednesday,2026-07-15,水,Premium Economy,フィンエアー,AY 68,Airbus A350,KIX,2026-07-15 22:15,HEL,2026-07-16 05:20,785,278130,JPY,OK,,SerpApi Google Flights API
2026-06-21 22:58:56,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Wednesday,2026-07-15,水,Business,フィンエアー,AY 70,Airbus A350,KIX,2026-07-15 07:30,HEL,2026-07-15 14:35,785,510130,JPY,OK,,SerpApi Google Flights API
2026-06-21 22:58:56,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Wednesday,2026-07-15,水,Business,フィンエアー,AY 68,Airbus A350,KIX,2026-07-15 22:15,HEL,2026-07-16 05:20,785,510130,JPY,OK,,SerpApi Google Flights API
2026-06-21 22:58:56,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-07-17,金,Economy,フィンエアー,AY 70,Airbus A350,KIX,2026-07-17 07:30,HEL,2026-07-17 14:35,785,264130,JPY,OK,,SerpApi Google Flights API
2026-06-21 22:58:56,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-07-17,金,Economy,フィンエアー,AY 68,Airbus A350,KIX,2026-07-17 22:15,HEL,2026-07-18 05:20,785,264130,JPY,OK,,SerpApi Google Flights API
2026-06-21 22:58:56,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-07-17,金,Premium Economy,フィンエアー,AY 70,Airbus A350,KIX,2026-07-17 07:30,HEL,2026-07-17 14:35,785,278130,JPY,OK,,SerpApi Google Flights API
2026-06-21 22:58:56,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-07-17,金,Premium Economy,フィンエアー,AY 68,Airbus A350,KIX,2026-07-17 22:15,HEL,2026-07-18 05:20,785,278130,JPY,OK,,SerpApi Google Flights API
2026-06-21 22:58:56,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-07-17,金,Business,フィンエアー,AY 70,Airbus A350,KIX,2026-07-17 07:30,HEL,2026-07-17 14:35,785,510130,JPY,OK,,SerpApi Google Flights API
2026-06-21 22:58:56,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-07-17,金,Business,フィンエアー,AY 68,Airbus A350,KIX,2026-07-17 22:15,HEL,2026-07-18 05:20,785,510130,JPY,OK,,SerpApi Google Flights API
2026-06-21 22:58:56,JP_OUT,HND,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Wednesday,2026-07-15,水,Economy,フィンエアー,AY 62,Airbus A350,HND,2026-07-15 21:50,HEL,2026-07-16 04:40,770,268450,JPY,OK,,SerpApi Google Flights API
2026-06-21 22:58:56,JP_OUT,HND,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Wednesday,2026-07-15,水,Premium Economy,フィンエアー,AY 62,Airbus A350,HND,2026-07-15 21:50,HEL,2026-07-16 04:40,770,397450,JPY,OK,,SerpApi Google Flights API
2026-06-21 22:58:56,JP_OUT,HND,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Wednesday,2026-07-15,水,Business,フィンエアー,AY 62,Airbus A350,HND,2026-07-15 21:50,HEL,2026-07-16 04:40,770,519450,JPY,OK,,SerpApi Google Flights API
2026-06-21 22:58:56,JP_OUT,HND,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-07-17,金,Economy,フィンエアー,AY 62,Airbus A350,HND,2026-07-17 21:50,HEL,2026-07-18 04:40,770,268450,JPY,OK,,SerpApi Google Flights API
2026-06-21 22:58:56,JP_OUT,HND,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-07-17,金,Premium Economy,フィンエアー,AY 62,Airbus A350,HND,2026-07-17 21:50,HEL,2026-07-18 04:40,770,460450,JPY,OK,,SerpApi Google Flights API
2026-06-21 22:58:56,JP_OUT,HND,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-07-17,金,Business,フィンエアー,AY 62,Airbus A350,HND,2026-07-17 21:50,HEL,2026-07-18 04:40,770,761450,JPY,OK,,SerpApi Google Flights API
2026-06-21 22:58:56,JP_OUT,NRT,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Wednesday,2026-07-15,水,Economy,フィンエアー,AY 74,Airbus A350,NRT,2026-07-15 23:05,HEL,2026-07-16 05:55,770,263660,JPY,OK,,SerpApi Google Flights API
2026-06-21 22:58:56,JP_OUT,NRT,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Wednesday,2026-07-15,水,Premium Economy,フィンエアー,AY 74,Airbus A350,NRT,2026-07-15 23:05,HEL,2026-07-16 05:55,770,392660,JPY,OK,,SerpApi Google Flights API
2026-06-21 22:58:56,JP_OUT,NRT,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Wednesday,2026-07-15,水,Business,フィンエアー,AY 74,Airbus A350,NRT,2026-07-15 23:05,HEL,2026-07-16 05:55,770,509660,JPY,OK,,SerpApi Google Flights API
2026-06-21 22:58:56,JP_OUT,NRT,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-07-17,金,Economy,フィンエアー,AY 74,Airbus A350,NRT,2026-07-17 23:05,HEL,2026-07-18 05:55,770,263660,JPY,OK,,SerpApi Google Flights API
2026-06-21 22:58:56,JP_OUT,NRT,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-07-17,金,Premium Economy,フィンエアー,AY 74,Airbus A350,NRT,2026-07-17 23:05,HEL,2026-07-18 05:55,770,392660,JPY,OK,,SerpApi Google Flights API
2026-06-21 22:58:56,JP_OUT,NRT,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-07-17,金,Business,フィンエアー,AY 74,Airbus A350,NRT,2026-07-17 23:05,HEL,2026-07-18 05:55,770,906660,JPY,OK,,SerpApi Google Flights API
2026-06-21 22:58:56,JP_OUT,NGO,HEL,Japan-Finland,base,AY_direct_watch,4,Wednesday,2026-07-15,水,Economy,フィンエアー,AY 80,Airbus A350,NGO,2026-07-15 22:50,HEL,2026-07-16 05:55,785,263700,JPY,OK,,SerpApi Google Flights API
2026-06-21 22:58:56,JP_OUT,NGO,HEL,Japan-Finland,base,AY_direct_watch,4,Wednesday,2026-07-15,水,Premium Economy,フィンエアー,AY 80,Airbus A350,NGO,2026-07-15 22:50,HEL,2026-07-16 05:55,785,277700,JPY,OK,,SerpApi Google Flights API
2026-06-21 22:58:56,JP_OUT,NGO,HEL,Japan-Finland,base,AY_direct_watch,4,Wednesday,2026-07-15,水,Business,フィンエアー,AY 80,Airbus A350,NGO,2026-07-15 22:50,HEL,2026-07-16 05:55,785,509700,JPY,OK,,SerpApi Google Flights API
2026-06-21 22:58:56,JP_OUT,NGO,HEL,Japan-Finland,base,AY_direct_watch,4,Friday,2026-07-17,金,Economy,フィンエアー,AY 80,Airbus A350,NGO,2026-07-17 22:50,HEL,2026-07-18 05:55,785,263700,JPY,OK,,SerpApi Google Flights API
2026-06-21 22:58:56,JP_OUT,NGO,HEL,Japan-Finland,base,AY_direct_watch,4,Friday,2026-07-17,金,Premium Economy,フィンエアー,AY 80,Airbus A350,NGO,2026-07-17 22:50,HEL,2026-07-18 05:55,785,392700,JPY,OK,,SerpApi Google Flights API
2026-06-21 22:58:56,JP_OUT,NGO,HEL,Japan-Finland,base,AY_direct_watch,4,Friday,2026-07-17,金,Business,フィンエアー,AY 80,Airbus A350,NGO,2026-07-17 22:50,HEL,2026-07-18 05:55,785,509700,JPY,OK,,SerpApi Google Flights API
