check_date,direction,origin,destination,market,airport_group,purpose,weeks_ahead,target_weekday,departure_date,departure_weekday,cabin_class,airline,flight_number,aircraft,departure_airport,departure_time,arrival_airport,arrival_time,duration,price,currency,status,api_error,source
2026-06-11 23:13:06,LOCAL_OUT,HEL,NRT,Finland-Japan,benchmark,AY_direct_watch,4,Friday,2026-07-10,金,Economy,フィンエアー,AY 73,Airbus A350,HEL,2026-07-10 17:45,NRT,2026-07-11 13:05,800,398271,JPY,OK,,SerpApi Google Flights API
2026-06-11 23:13:06,LOCAL_OUT,HEL,NRT,Finland-Japan,benchmark,AY_direct_watch,4,Friday,2026-07-10,金,Business,フィンエアー,AY 73,Airbus A350,HEL,2026-07-10 17:45,NRT,2026-07-11 13:05,800,830167,JPY,OK,,SerpApi Google Flights API
2026-06-11 23:13:06,LOCAL_OUT,HEL,NGO,Finland-Japan,base,AY_direct_watch,4,Wednesday,2026-07-08,水,Economy,フィンエアー,AY 79,Airbus A350,HEL,2026-07-08 00:45,NGO,2026-07-08 19:35,770,398271,JPY,OK,,SerpApi Google Flights API
2026-06-11 23:13:06,LOCAL_OUT,HEL,NGO,Finland-Japan,base,AY_direct_watch,4,Wednesday,2026-07-08,水,Premium Economy,フィンエアー,AY 79,Airbus A350,HEL,2026-07-08 00:45,NGO,2026-07-08 19:35,770,469960,JPY,OK,,SerpApi Google Flights API
2026-06-11 23:13:06,LOCAL_OUT,HEL,NGO,Finland-Japan,base,AY_direct_watch,4,Wednesday,2026-07-08,水,Business,フィンエアー,AY 79,Airbus A350,HEL,2026-07-08 00:45,NGO,2026-07-08 19:35,770,830167,JPY,OK,,SerpApi Google Flights API
2026-06-11 23:13:06,LOCAL_OUT,HEL,NGO,Finland-Japan,base,AY_direct_watch,4,Friday,2026-07-10,金,Economy,フィンエアー,AY 79,Airbus A350,HEL,2026-07-10 00:45,NGO,2026-07-10 19:35,770,398271,JPY,OK,,SerpApi Google Flights API
2026-06-11 23:13:06,LOCAL_OUT,HEL,NGO,Finland-Japan,base,AY_direct_watch,4,Friday,2026-07-10,金,Premium Economy,フィンエアー,AY 79,Airbus A350,HEL,2026-07-10 00:45,NGO,2026-07-10 19:35,770,469960,JPY,OK,,SerpApi Google Flights API
2026-06-11 23:13:06,LOCAL_OUT,HEL,NGO,Finland-Japan,base,AY_direct_watch,4,Friday,2026-07-10,金,Business,フィンエアー,AY 79,Airbus A350,HEL,2026-07-10 00:45,NGO,2026-07-10 19:35,770,830167,JPY,OK,,SerpApi Google Flights API
2026-06-11 23:13:06,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Wednesday,2026-07-08,水,Economy,フィンエアー,AY 70,Airbus A350,KIX,2026-07-08 07:30,HEL,2026-07-08 14:35,785,264130,JPY,OK,,SerpApi Google Flights API
2026-06-11 23:13:06,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Wednesday,2026-07-08,水,Economy,フィンエアー,AY 68,Airbus A350,KIX,2026-07-08 22:15,HEL,2026-07-09 05:20,785,264130,JPY,OK,,SerpApi Google Flights API
2026-06-11 23:13:06,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Wednesday,2026-07-08,水,Premium Economy,フィンエアー,AY 70,Airbus A350,KIX,2026-07-08 07:30,HEL,2026-07-08 14:35,785,278130,JPY,OK,,SerpApi Google Flights API
2026-06-11 23:13:06,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Wednesday,2026-07-08,水,Premium Economy,フィンエアー,AY 68,Airbus A350,KIX,2026-07-08 22:15,HEL,2026-07-09 05:20,785,278130,JPY,OK,,SerpApi Google Flights API
2026-06-11 23:13:06,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Wednesday,2026-07-08,水,Business,フィンエアー,AY 70,Airbus A350,KIX,2026-07-08 07:30,HEL,2026-07-08 14:35,785,510130,JPY,OK,,SerpApi Google Flights API
2026-06-11 23:13:06,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Wednesday,2026-07-08,水,Business,フィンエアー,AY 68,Airbus A350,KIX,2026-07-08 22:15,HEL,2026-07-09 05:20,785,510130,JPY,OK,,SerpApi Google Flights API
2026-06-11 23:13:06,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-07-10,金,Economy,フィンエアー,AY 70,Airbus A350,KIX,2026-07-10 07:30,HEL,2026-07-10 14:35,785,264130,JPY,OK,,SerpApi Google Flights API
2026-06-11 23:13:06,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-07-10,金,Economy,フィンエアー,AY 68,Airbus A350,KIX,2026-07-10 22:15,HEL,2026-07-11 05:20,785,264130,JPY,OK,,SerpApi Google Flights API
2026-06-11 23:13:06,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-07-10,金,Premium Economy,フィンエアー,AY 70,Airbus A350,KIX,2026-07-10 07:30,HEL,2026-07-10 14:35,785,264130,JPY,OK,,SerpApi Google Flights API
2026-06-11 23:13:06,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-07-10,金,Premium Economy,フィンエアー,AY 68,Airbus A350,KIX,2026-07-10 22:15,HEL,2026-07-11 05:20,785,393130,JPY,OK,,SerpApi Google Flights API
2026-06-11 23:13:06,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-07-10,金,Business,フィンエアー,AY 70,Airbus A350,KIX,2026-07-10 07:30,HEL,2026-07-10 14:35,785,510130,JPY,OK,,SerpApi Google Flights API
2026-06-11 23:13:06,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-07-10,金,Business,フィンエアー,AY 68,Airbus A350,KIX,2026-07-10 22:15,HEL,2026-07-11 05:20,785,510130,JPY,OK,,SerpApi Google Flights API
2026-06-11 23:13:06,JP_OUT,HND,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Wednesday,2026-07-08,水,Economy,フィンエアー,AY 62,Airbus A350,HND,2026-07-08 21:50,HEL,2026-07-09 04:40,770,268450,JPY,OK,,SerpApi Google Flights API
2026-06-11 23:13:06,JP_OUT,HND,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Wednesday,2026-07-08,水,Premium Economy,フィンエアー,AY 62,Airbus A350,HND,2026-07-08 21:50,HEL,2026-07-09 04:40,770,282450,JPY,OK,,SerpApi Google Flights API
2026-06-11 23:13:06,JP_OUT,HND,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Wednesday,2026-07-08,水,Business,フィンエアー,AY 62,Airbus A350,HND,2026-07-08 21:50,HEL,2026-07-09 04:40,770,519450,JPY,OK,,SerpApi Google Flights API
2026-06-11 23:13:06,JP_OUT,HND,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-07-10,金,Economy,フィンエアー,AY 62,Airbus A350,HND,2026-07-10 21:50,HEL,2026-07-11 04:40,770,268450,JPY,OK,,SerpApi Google Flights API
2026-06-11 23:13:06,JP_OUT,HND,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-07-10,金,Premium Economy,フィンエアー,AY 62,Airbus A350,HND,2026-07-10 21:50,HEL,2026-07-11 04:40,770,460450,JPY,OK,,SerpApi Google Flights API
2026-06-11 23:13:06,JP_OUT,HND,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-07-10,金,Business,フィンエアー,AY 62,Airbus A350,HND,2026-07-10 21:50,HEL,2026-07-11 04:40,770,519450,JPY,OK,,SerpApi Google Flights API
2026-06-11 23:13:06,JP_OUT,NRT,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Wednesday,2026-07-08,水,Economy,フィンエアー,AY 74,Airbus A350,NRT,2026-07-08 23:05,HEL,2026-07-09 05:55,770,263660,JPY,OK,,SerpApi Google Flights API
2026-06-11 23:13:06,JP_OUT,NRT,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Wednesday,2026-07-08,水,Premium Economy,フィンエアー,AY 74,Airbus A350,NRT,2026-07-08 23:05,HEL,2026-07-09 05:55,770,277660,JPY,OK,,SerpApi Google Flights API
2026-06-11 23:13:06,JP_OUT,NRT,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Wednesday,2026-07-08,水,Business,フィンエアー,AY 74,Airbus A350,NRT,2026-07-08 23:05,HEL,2026-07-09 05:55,770,509660,JPY,OK,,SerpApi Google Flights API
2026-06-11 23:13:06,JP_OUT,NRT,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-07-10,金,Economy,フィンエアー,AY 74,Airbus A350,NRT,2026-07-10 23:05,HEL,2026-07-11 05:55,770,263660,JPY,OK,,SerpApi Google Flights API
2026-06-11 23:13:06,JP_OUT,NRT,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-07-10,金,Premium Economy,フィンエアー,AY 74,Airbus A350,NRT,2026-07-10 23:05,HEL,2026-07-11 05:55,770,506922,JPY,OK,,SerpApi Google Flights API
2026-06-11 23:13:06,JP_OUT,NRT,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-07-10,金,Business,フィンエアー,AY 74,Airbus A350,NRT,2026-07-10 23:05,HEL,2026-07-11 05:55,770,509660,JPY,OK,,SerpApi Google Flights API
2026-06-11 23:13:06,JP_OUT,NGO,HEL,Japan-Finland,base,AY_direct_watch,4,Wednesday,2026-07-08,水,Economy,フィンエアー,AY 80,Airbus A350,NGO,2026-07-08 22:50,HEL,2026-07-09 05:55,785,263700,JPY,OK,,SerpApi Google Flights API
2026-06-11 23:13:06,JP_OUT,NGO,HEL,Japan-Finland,base,AY_direct_watch,4,Wednesday,2026-07-08,水,Premium Economy,フィンエアー,AY 80,Airbus A350,NGO,2026-07-08 22:50,HEL,2026-07-09 05:55,785,277700,JPY,OK,,SerpApi Google Flights API
2026-06-11 23:13:06,JP_OUT,NGO,HEL,Japan-Finland,base,AY_direct_watch,4,Wednesday,2026-07-08,水,Business,フィンエアー,AY 80,Airbus A350,NGO,2026-07-08 22:50,HEL,2026-07-09 05:55,785,906700,JPY,OK,,SerpApi Google Flights API
2026-06-11 23:13:06,JP_OUT,NGO,HEL,Japan-Finland,base,AY_direct_watch,4,Friday,2026-07-10,金,Economy,フィンエアー,AY 80,Airbus A350,NGO,2026-07-10 22:50,HEL,2026-07-11 05:55,785,263700,JPY,OK,,SerpApi Google Flights API
2026-06-11 23:13:06,JP_OUT,NGO,HEL,Japan-Finland,base,AY_direct_watch,4,Friday,2026-07-10,金,Premium Economy,フィンエアー,AY 80,Airbus A350,NGO,2026-07-10 22:50,HEL,2026-07-11 05:55,785,263700,JPY,OK,,SerpApi Google Flights API
2026-06-11 23:13:06,JP_OUT,NGO,HEL,Japan-Finland,base,AY_direct_watch,4,Friday,2026-07-10,金,Business,フィンエアー,AY 80,Airbus A350,NGO,2026-07-10 22:50,HEL,2026-07-11 05:55,785,509700,JPY,OK,,SerpApi Google Flights API
