check_date,direction,origin,destination,market,airport_group,purpose,weeks_ahead,target_weekday,departure_date,departure_weekday,cabin_class,airline,flight_number,aircraft,departure_airport,departure_time,arrival_airport,arrival_time,duration,price,currency,status,api_error,source
2026-07-11 22:35:50,LOCAL_OUT,HEL,HND,Finland-Japan,benchmark,AY_direct_watch,4,Friday,2026-08-07,金,Premium Economy,フィンエアー,AY 61,Airbus A350,HEL,2026-08-07 18:30,HND,2026-08-08 13:50,800,470629,JPY,OK,,SerpApi Google Flights API
2026-07-11 22:35:50,LOCAL_OUT,HEL,HND,Finland-Japan,benchmark,AY_direct_watch,4,Friday,2026-08-07,金,Business,フィンエアー,AY 61,Airbus A350,HEL,2026-08-07 18:30,HND,2026-08-08 13:50,800,831348,JPY,OK,,SerpApi Google Flights API
2026-07-11 22:35:50,LOCAL_OUT,HEL,NRT,Finland-Japan,benchmark,AY_direct_watch,4,Wednesday,2026-08-05,水,Economy,フィンエアー,AY 73,Airbus A350,HEL,2026-08-05 17:45,NRT,2026-08-06 13:05,800,398838,JPY,OK,,SerpApi Google Flights API
2026-07-11 22:35:50,LOCAL_OUT,HEL,NRT,Finland-Japan,benchmark,AY_direct_watch,4,Wednesday,2026-08-05,水,Premium Economy,フィンエアー,AY 73,Airbus A350,HEL,2026-08-05 17:45,NRT,2026-08-06 13:05,800,470629,JPY,OK,,SerpApi Google Flights API
2026-07-11 22:35:50,LOCAL_OUT,HEL,NRT,Finland-Japan,benchmark,AY_direct_watch,4,Wednesday,2026-08-05,水,Business,フィンエアー,AY 73,Airbus A350,HEL,2026-08-05 17:45,NRT,2026-08-06 13:05,800,831348,JPY,OK,,SerpApi Google Flights API
2026-07-11 22:35:50,LOCAL_OUT,HEL,NRT,Finland-Japan,benchmark,AY_direct_watch,4,Friday,2026-08-07,金,Economy,フィンエアー,AY 73,Airbus A350,HEL,2026-08-07 17:45,NRT,2026-08-08 13:05,800,398838,JPY,OK,,SerpApi Google Flights API
2026-07-11 22:35:50,LOCAL_OUT,HEL,NRT,Finland-Japan,benchmark,AY_direct_watch,4,Friday,2026-08-07,金,Premium Economy,フィンエアー,AY 73,Airbus A350,HEL,2026-08-07 17:45,NRT,2026-08-08 13:05,800,470629,JPY,OK,,SerpApi Google Flights API
2026-07-11 22:35:50,LOCAL_OUT,HEL,NRT,Finland-Japan,benchmark,AY_direct_watch,4,Friday,2026-08-07,金,Business,フィンエアー,AY 73,Airbus A350,HEL,2026-08-07 17:45,NRT,2026-08-08 13:05,800,831348,JPY,OK,,SerpApi Google Flights API
2026-07-11 22:35:50,LOCAL_OUT,HEL,NGO,Finland-Japan,base,AY_direct_watch,4,Wednesday,2026-08-05,水,Economy,フィンエアー,AY 79,Airbus A350,HEL,2026-08-05 00:45,NGO,2026-08-05 19:35,770,398838,JPY,OK,,SerpApi Google Flights API
2026-07-11 22:35:50,LOCAL_OUT,HEL,NGO,Finland-Japan,base,AY_direct_watch,4,Wednesday,2026-08-05,水,Premium Economy,フィンエアー,AY 79,Airbus A350,HEL,2026-08-05 00:45,NGO,2026-08-05 19:35,770,470629,JPY,OK,,SerpApi Google Flights API
2026-07-11 22:35:50,LOCAL_OUT,HEL,NGO,Finland-Japan,base,AY_direct_watch,4,Wednesday,2026-08-05,水,Business,フィンエアー,AY 79,Airbus A350,HEL,2026-08-05 00:45,NGO,2026-08-05 19:35,770,831348,JPY,OK,,SerpApi Google Flights API
2026-07-11 22:35:50,LOCAL_OUT,HEL,NGO,Finland-Japan,base,AY_direct_watch,4,Friday,2026-08-07,金,Economy,フィンエアー,AY 79,Airbus A350,HEL,2026-08-07 00:45,NGO,2026-08-07 19:35,770,398838,JPY,OK,,SerpApi Google Flights API
2026-07-11 22:35:50,LOCAL_OUT,HEL,NGO,Finland-Japan,base,AY_direct_watch,4,Friday,2026-08-07,金,Premium Economy,フィンエアー,AY 79,Airbus A350,HEL,2026-08-07 00:45,NGO,2026-08-07 19:35,770,470629,JPY,OK,,SerpApi Google Flights API
2026-07-11 22:35:50,LOCAL_OUT,HEL,NGO,Finland-Japan,base,AY_direct_watch,4,Friday,2026-08-07,金,Business,フィンエアー,AY 79,Airbus A350,HEL,2026-08-07 00:45,NGO,2026-08-07 19:35,770,831348,JPY,OK,,SerpApi Google Flights API
2026-07-11 22:35:50,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Wednesday,2026-08-05,水,Economy,フィンエアー,AY 68,Airbus A350,KIX,2026-08-05 22:15,HEL,2026-08-06 05:20,785,289130,JPY,OK,,SerpApi Google Flights API
2026-07-11 22:35:50,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Wednesday,2026-08-05,水,Premium Economy,フィンエアー,AY 68,Airbus A350,KIX,2026-08-05 22:15,HEL,2026-08-06 05:20,785,462130,JPY,OK,,SerpApi Google Flights API
2026-07-11 22:35:50,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-08-07,金,Economy,フィンエアー,AY 70,Airbus A350,KIX,2026-08-07 07:30,HEL,2026-08-07 14:35,785,289130,JPY,OK,,SerpApi Google Flights API
2026-07-11 22:35:50,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-08-07,金,Economy,フィンエアー,AY 68,Airbus A350,KIX,2026-08-07 22:15,HEL,2026-08-08 05:20,785,289130,JPY,OK,,SerpApi Google Flights API
2026-07-11 22:35:50,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-08-07,金,Premium Economy,フィンエアー,AY 70,Airbus A350,KIX,2026-08-07 07:30,HEL,2026-08-07 14:35,785,303130,JPY,OK,,SerpApi Google Flights API
2026-07-11 22:35:50,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-08-07,金,Premium Economy,フィンエアー,AY 68,Airbus A350,KIX,2026-08-07 22:15,HEL,2026-08-08 05:20,785,462130,JPY,OK,,SerpApi Google Flights API
2026-07-11 22:35:50,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-08-07,金,Business,フィンエアー,AY 70,Airbus A350,KIX,2026-08-07 07:30,HEL,2026-08-07 14:35,785,521130,JPY,OK,,SerpApi Google Flights API
2026-07-11 22:35:50,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-08-07,金,Business,フィンエアー,AY 68,Airbus A350,KIX,2026-08-07 22:15,HEL,2026-08-08 05:20,785,521130,JPY,OK,,SerpApi Google Flights API
2026-07-11 22:35:50,JP_OUT,HND,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Wednesday,2026-08-05,水,Economy,フィンエアー,AY 62,Airbus A350,HND,2026-08-05 21:50,HEL,2026-08-06 04:40,770,293450,JPY,OK,,SerpApi Google Flights API
2026-07-11 22:35:50,JP_OUT,HND,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Wednesday,2026-08-05,水,Premium Economy,フィンエアー,AY 62,Airbus A350,HND,2026-08-05 21:50,HEL,2026-08-06 04:40,770,471450,JPY,OK,,SerpApi Google Flights API
2026-07-11 22:35:50,JP_OUT,HND,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Wednesday,2026-08-05,水,Business,フィンエアー,AY 62,Airbus A350,HND,2026-08-05 21:50,HEL,2026-08-06 04:40,770,648450,JPY,OK,,SerpApi Google Flights API
2026-07-11 22:35:50,JP_OUT,HND,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-08-07,金,Economy,フィンエアー,AY 62,Airbus A350,HND,2026-08-07 21:50,HEL,2026-08-08 04:40,770,340450,JPY,OK,,SerpApi Google Flights API
2026-07-11 22:35:50,JP_OUT,HND,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-08-07,金,Premium Economy,フィンエアー,AY 62,Airbus A350,HND,2026-08-07 21:50,HEL,2026-08-08 04:40,770,471450,JPY,OK,,SerpApi Google Flights API
2026-07-11 22:35:50,JP_OUT,HND,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-08-07,金,Business,フィンエアー,AY 62,Airbus A350,HND,2026-08-07 21:50,HEL,2026-08-08 04:40,770,927450,JPY,OK,,SerpApi Google Flights API
2026-07-11 22:35:50,JP_OUT,NRT,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Wednesday,2026-08-05,水,Economy,フィンエアー,AY 74,Airbus A350,NRT,2026-08-05 23:05,HEL,2026-08-06 05:55,770,288660,JPY,OK,,SerpApi Google Flights API
2026-07-11 22:35:50,JP_OUT,NRT,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Wednesday,2026-08-05,水,Premium Economy,フィンエアー,AY 74,Airbus A350,NRT,2026-08-05 23:05,HEL,2026-08-06 05:55,770,302660,JPY,OK,,SerpApi Google Flights API
2026-07-11 22:35:50,JP_OUT,NRT,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Wednesday,2026-08-05,水,Business,フィンエアー,AY 74,Airbus A350,NRT,2026-08-05 23:05,HEL,2026-08-06 05:55,770,520660,JPY,OK,,SerpApi Google Flights API
2026-07-11 22:35:50,JP_OUT,NRT,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-08-07,金,Economy,フィンエアー,AY 74,Airbus A350,NRT,2026-08-07 23:05,HEL,2026-08-08 05:55,770,288660,JPY,OK,,SerpApi Google Flights API
2026-07-11 22:35:50,JP_OUT,NRT,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-08-07,金,Business,フィンエアー,AY 74,Airbus A350,NRT,2026-08-07 23:05,HEL,2026-08-08 05:55,770,762660,JPY,OK,,SerpApi Google Flights API
2026-07-11 22:35:50,JP_OUT,NGO,HEL,Japan-Finland,base,AY_direct_watch,4,Wednesday,2026-08-05,水,Economy,フィンエアー,AY 80,Airbus A350,NGO,2026-08-05 22:50,HEL,2026-08-06 05:55,785,288700,JPY,OK,,SerpApi Google Flights API
2026-07-11 22:35:50,JP_OUT,NGO,HEL,Japan-Finland,base,AY_direct_watch,4,Wednesday,2026-08-05,水,Business,フィンエアー,AY 80,Airbus A350,NGO,2026-08-05 22:50,HEL,2026-08-06 05:55,785,520700,JPY,OK,,SerpApi Google Flights API
2026-07-11 22:35:50,JP_OUT,NGO,HEL,Japan-Finland,base,AY_direct_watch,4,Friday,2026-08-07,金,Economy,フィンエアー,AY 80,Airbus A350,NGO,2026-08-07 22:50,HEL,2026-08-08 05:55,785,435700,JPY,OK,,SerpApi Google Flights API
2026-07-11 22:35:50,JP_OUT,NGO,HEL,Japan-Finland,base,AY_direct_watch,4,Friday,2026-08-07,金,Business,フィンエアー,AY 80,Airbus A350,NGO,2026-08-07 22:50,HEL,2026-08-08 05:55,785,762700,JPY,OK,,SerpApi Google Flights API
