check_date,direction,origin,destination,market,airport_group,purpose,weeks_ahead,target_weekday,departure_date,departure_weekday,cabin_class,airline,flight_number,aircraft,departure_airport,departure_time,arrival_airport,arrival_time,duration,price,currency,status,source
2026-05-21 10:52:54,LOCAL_OUT,HEL,KIX,Finland-Japan,benchmark,AY_direct_watch,4,Friday,2026-06-19,金,Premium Economy,,,,HEL,,KIX,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,LOCAL_OUT,HEL,KIX,Finland-Japan,benchmark,AY_direct_watch,4,Friday,2026-06-19,金,Business,,,,HEL,,KIX,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,LOCAL_OUT,HEL,KIX,Finland-Japan,benchmark,AY_direct_watch,8,Wednesday,2026-07-15,水,Economy,,,,HEL,,KIX,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,LOCAL_OUT,HEL,KIX,Finland-Japan,benchmark,AY_direct_watch,8,Wednesday,2026-07-15,水,Premium Economy,,,,HEL,,KIX,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,LOCAL_OUT,HEL,KIX,Finland-Japan,benchmark,AY_direct_watch,8,Wednesday,2026-07-15,水,Business,,,,HEL,,KIX,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,LOCAL_OUT,HEL,KIX,Finland-Japan,benchmark,AY_direct_watch,8,Friday,2026-07-17,金,Economy,,,,HEL,,KIX,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,LOCAL_OUT,HEL,KIX,Finland-Japan,benchmark,AY_direct_watch,8,Friday,2026-07-17,金,Premium Economy,,,,HEL,,KIX,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,LOCAL_OUT,HEL,KIX,Finland-Japan,benchmark,AY_direct_watch,8,Friday,2026-07-17,金,Business,,,,HEL,,KIX,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,LOCAL_OUT,HEL,HND,Finland-Japan,benchmark,AY_direct_watch,1,Wednesday,2026-05-27,水,Economy,,,,HEL,,HND,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,LOCAL_OUT,HEL,HND,Finland-Japan,benchmark,AY_direct_watch,1,Wednesday,2026-05-27,水,Premium Economy,,,,HEL,,HND,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,LOCAL_OUT,HEL,HND,Finland-Japan,benchmark,AY_direct_watch,1,Wednesday,2026-05-27,水,Business,,,,HEL,,HND,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,LOCAL_OUT,HEL,HND,Finland-Japan,benchmark,AY_direct_watch,1,Friday,2026-05-29,金,Economy,,,,HEL,,HND,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,LOCAL_OUT,HEL,HND,Finland-Japan,benchmark,AY_direct_watch,1,Friday,2026-05-29,金,Premium Economy,,,,HEL,,HND,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,LOCAL_OUT,HEL,HND,Finland-Japan,benchmark,AY_direct_watch,1,Friday,2026-05-29,金,Business,,,,HEL,,HND,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,LOCAL_OUT,HEL,HND,Finland-Japan,benchmark,AY_direct_watch,4,Wednesday,2026-06-17,水,Economy,,,,HEL,,HND,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,LOCAL_OUT,HEL,HND,Finland-Japan,benchmark,AY_direct_watch,4,Wednesday,2026-06-17,水,Premium Economy,,,,HEL,,HND,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,LOCAL_OUT,HEL,HND,Finland-Japan,benchmark,AY_direct_watch,4,Wednesday,2026-06-17,水,Business,,,,HEL,,HND,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,LOCAL_OUT,HEL,HND,Finland-Japan,benchmark,AY_direct_watch,4,Friday,2026-06-19,金,Economy,,,,HEL,,HND,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,LOCAL_OUT,HEL,HND,Finland-Japan,benchmark,AY_direct_watch,4,Friday,2026-06-19,金,Premium Economy,,,,HEL,,HND,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,LOCAL_OUT,HEL,HND,Finland-Japan,benchmark,AY_direct_watch,4,Friday,2026-06-19,金,Business,,,,HEL,,HND,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,LOCAL_OUT,HEL,HND,Finland-Japan,benchmark,AY_direct_watch,8,Wednesday,2026-07-15,水,Economy,,,,HEL,,HND,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,LOCAL_OUT,HEL,HND,Finland-Japan,benchmark,AY_direct_watch,8,Wednesday,2026-07-15,水,Premium Economy,,,,HEL,,HND,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,LOCAL_OUT,HEL,HND,Finland-Japan,benchmark,AY_direct_watch,8,Wednesday,2026-07-15,水,Business,,,,HEL,,HND,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,LOCAL_OUT,HEL,HND,Finland-Japan,benchmark,AY_direct_watch,8,Friday,2026-07-17,金,Economy,,,,HEL,,HND,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,LOCAL_OUT,HEL,HND,Finland-Japan,benchmark,AY_direct_watch,8,Friday,2026-07-17,金,Premium Economy,,,,HEL,,HND,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,LOCAL_OUT,HEL,HND,Finland-Japan,benchmark,AY_direct_watch,8,Friday,2026-07-17,金,Business,,,,HEL,,HND,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,LOCAL_OUT,HEL,NRT,Finland-Japan,benchmark,AY_direct_watch,1,Wednesday,2026-05-27,水,Economy,,,,HEL,,NRT,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,LOCAL_OUT,HEL,NRT,Finland-Japan,benchmark,AY_direct_watch,1,Wednesday,2026-05-27,水,Premium Economy,,,,HEL,,NRT,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,LOCAL_OUT,HEL,NRT,Finland-Japan,benchmark,AY_direct_watch,1,Wednesday,2026-05-27,水,Business,,,,HEL,,NRT,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,LOCAL_OUT,HEL,NRT,Finland-Japan,benchmark,AY_direct_watch,1,Friday,2026-05-29,金,Economy,,,,HEL,,NRT,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,LOCAL_OUT,HEL,NRT,Finland-Japan,benchmark,AY_direct_watch,1,Friday,2026-05-29,金,Premium Economy,,,,HEL,,NRT,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,LOCAL_OUT,HEL,NRT,Finland-Japan,benchmark,AY_direct_watch,1,Friday,2026-05-29,金,Business,,,,HEL,,NRT,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,LOCAL_OUT,HEL,NRT,Finland-Japan,benchmark,AY_direct_watch,4,Wednesday,2026-06-17,水,Economy,,,,HEL,,NRT,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,LOCAL_OUT,HEL,NRT,Finland-Japan,benchmark,AY_direct_watch,4,Wednesday,2026-06-17,水,Premium Economy,,,,HEL,,NRT,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,LOCAL_OUT,HEL,NRT,Finland-Japan,benchmark,AY_direct_watch,4,Wednesday,2026-06-17,水,Business,,,,HEL,,NRT,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,LOCAL_OUT,HEL,NRT,Finland-Japan,benchmark,AY_direct_watch,4,Friday,2026-06-19,金,Economy,,,,HEL,,NRT,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,LOCAL_OUT,HEL,NRT,Finland-Japan,benchmark,AY_direct_watch,4,Friday,2026-06-19,金,Premium Economy,,,,HEL,,NRT,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,LOCAL_OUT,HEL,NRT,Finland-Japan,benchmark,AY_direct_watch,4,Friday,2026-06-19,金,Business,,,,HEL,,NRT,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,LOCAL_OUT,HEL,NRT,Finland-Japan,benchmark,AY_direct_watch,8,Wednesday,2026-07-15,水,Economy,,,,HEL,,NRT,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,LOCAL_OUT,HEL,NRT,Finland-Japan,benchmark,AY_direct_watch,8,Wednesday,2026-07-15,水,Premium Economy,,,,HEL,,NRT,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,LOCAL_OUT,HEL,NRT,Finland-Japan,benchmark,AY_direct_watch,8,Wednesday,2026-07-15,水,Business,,,,HEL,,NRT,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,LOCAL_OUT,HEL,NRT,Finland-Japan,benchmark,AY_direct_watch,8,Friday,2026-07-17,金,Economy,,,,HEL,,NRT,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,LOCAL_OUT,HEL,NRT,Finland-Japan,benchmark,AY_direct_watch,8,Friday,2026-07-17,金,Premium Economy,,,,HEL,,NRT,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,LOCAL_OUT,HEL,NRT,Finland-Japan,benchmark,AY_direct_watch,8,Friday,2026-07-17,金,Business,,,,HEL,,NRT,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,LOCAL_OUT,HEL,NGO,Finland-Japan,base,AY_direct_watch,1,Wednesday,2026-05-27,水,Economy,,,,HEL,,NGO,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,LOCAL_OUT,HEL,NGO,Finland-Japan,base,AY_direct_watch,1,Wednesday,2026-05-27,水,Premium Economy,,,,HEL,,NGO,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,LOCAL_OUT,HEL,NGO,Finland-Japan,base,AY_direct_watch,1,Wednesday,2026-05-27,水,Business,,,,HEL,,NGO,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,LOCAL_OUT,HEL,NGO,Finland-Japan,base,AY_direct_watch,1,Friday,2026-05-29,金,Economy,,,,HEL,,NGO,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,LOCAL_OUT,HEL,NGO,Finland-Japan,base,AY_direct_watch,1,Friday,2026-05-29,金,Premium Economy,,,,HEL,,NGO,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,LOCAL_OUT,HEL,NGO,Finland-Japan,base,AY_direct_watch,1,Friday,2026-05-29,金,Business,,,,HEL,,NGO,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,LOCAL_OUT,HEL,NGO,Finland-Japan,base,AY_direct_watch,4,Wednesday,2026-06-17,水,Economy,,,,HEL,,NGO,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,LOCAL_OUT,HEL,NGO,Finland-Japan,base,AY_direct_watch,4,Wednesday,2026-06-17,水,Premium Economy,,,,HEL,,NGO,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,LOCAL_OUT,HEL,NGO,Finland-Japan,base,AY_direct_watch,4,Wednesday,2026-06-17,水,Business,,,,HEL,,NGO,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,LOCAL_OUT,HEL,NGO,Finland-Japan,base,AY_direct_watch,4,Friday,2026-06-19,金,Economy,,,,HEL,,NGO,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,LOCAL_OUT,HEL,NGO,Finland-Japan,base,AY_direct_watch,4,Friday,2026-06-19,金,Premium Economy,,,,HEL,,NGO,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,LOCAL_OUT,HEL,NGO,Finland-Japan,base,AY_direct_watch,4,Friday,2026-06-19,金,Business,,,,HEL,,NGO,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,LOCAL_OUT,HEL,NGO,Finland-Japan,base,AY_direct_watch,8,Wednesday,2026-07-15,水,Economy,,,,HEL,,NGO,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,LOCAL_OUT,HEL,NGO,Finland-Japan,base,AY_direct_watch,8,Wednesday,2026-07-15,水,Premium Economy,,,,HEL,,NGO,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,LOCAL_OUT,HEL,NGO,Finland-Japan,base,AY_direct_watch,8,Wednesday,2026-07-15,水,Business,,,,HEL,,NGO,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,LOCAL_OUT,HEL,NGO,Finland-Japan,base,AY_direct_watch,8,Friday,2026-07-17,金,Economy,,,,HEL,,NGO,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,LOCAL_OUT,HEL,NGO,Finland-Japan,base,AY_direct_watch,8,Friday,2026-07-17,金,Premium Economy,,,,HEL,,NGO,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,LOCAL_OUT,HEL,NGO,Finland-Japan,base,AY_direct_watch,8,Friday,2026-07-17,金,Business,,,,HEL,,NGO,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,1,Wednesday,2026-05-27,水,Economy,,,,KIX,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,1,Wednesday,2026-05-27,水,Premium Economy,,,,KIX,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,1,Wednesday,2026-05-27,水,Business,,,,KIX,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,1,Friday,2026-05-29,金,Economy,,,,KIX,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,1,Friday,2026-05-29,金,Premium Economy,,,,KIX,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,1,Friday,2026-05-29,金,Business,,,,KIX,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Wednesday,2026-06-17,水,Economy,,,,KIX,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Wednesday,2026-06-17,水,Premium Economy,,,,KIX,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Wednesday,2026-06-17,水,Business,,,,KIX,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-06-19,金,Economy,,,,KIX,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-06-19,金,Premium Economy,,,,KIX,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-06-19,金,Business,,,,KIX,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,8,Wednesday,2026-07-15,水,Economy,,,,KIX,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,8,Wednesday,2026-07-15,水,Premium Economy,,,,KIX,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,8,Wednesday,2026-07-15,水,Business,,,,KIX,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,8,Friday,2026-07-17,金,Economy,,,,KIX,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,8,Friday,2026-07-17,金,Premium Economy,,,,KIX,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,8,Friday,2026-07-17,金,Business,,,,KIX,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,JP_OUT,HND,HEL,Japan-Finland,benchmark,AY_direct_watch,1,Wednesday,2026-05-27,水,Economy,,,,HND,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,JP_OUT,HND,HEL,Japan-Finland,benchmark,AY_direct_watch,1,Wednesday,2026-05-27,水,Premium Economy,,,,HND,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,JP_OUT,HND,HEL,Japan-Finland,benchmark,AY_direct_watch,1,Wednesday,2026-05-27,水,Business,,,,HND,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,JP_OUT,HND,HEL,Japan-Finland,benchmark,AY_direct_watch,1,Friday,2026-05-29,金,Economy,,,,HND,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,JP_OUT,HND,HEL,Japan-Finland,benchmark,AY_direct_watch,1,Friday,2026-05-29,金,Premium Economy,,,,HND,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,JP_OUT,HND,HEL,Japan-Finland,benchmark,AY_direct_watch,1,Friday,2026-05-29,金,Business,,,,HND,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,JP_OUT,HND,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Wednesday,2026-06-17,水,Economy,,,,HND,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,JP_OUT,HND,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Wednesday,2026-06-17,水,Premium Economy,,,,HND,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,JP_OUT,HND,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Wednesday,2026-06-17,水,Business,,,,HND,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,JP_OUT,HND,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-06-19,金,Economy,,,,HND,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,JP_OUT,HND,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-06-19,金,Premium Economy,,,,HND,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,JP_OUT,HND,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-06-19,金,Business,,,,HND,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,JP_OUT,HND,HEL,Japan-Finland,benchmark,AY_direct_watch,8,Wednesday,2026-07-15,水,Economy,,,,HND,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,JP_OUT,HND,HEL,Japan-Finland,benchmark,AY_direct_watch,8,Wednesday,2026-07-15,水,Premium Economy,,,,HND,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,JP_OUT,HND,HEL,Japan-Finland,benchmark,AY_direct_watch,8,Wednesday,2026-07-15,水,Business,,,,HND,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,JP_OUT,HND,HEL,Japan-Finland,benchmark,AY_direct_watch,8,Friday,2026-07-17,金,Economy,,,,HND,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,JP_OUT,HND,HEL,Japan-Finland,benchmark,AY_direct_watch,8,Friday,2026-07-17,金,Premium Economy,,,,HND,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,JP_OUT,HND,HEL,Japan-Finland,benchmark,AY_direct_watch,8,Friday,2026-07-17,金,Business,,,,HND,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,JP_OUT,NRT,HEL,Japan-Finland,benchmark,AY_direct_watch,1,Wednesday,2026-05-27,水,Economy,,,,NRT,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,JP_OUT,NRT,HEL,Japan-Finland,benchmark,AY_direct_watch,1,Wednesday,2026-05-27,水,Premium Economy,,,,NRT,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,JP_OUT,NRT,HEL,Japan-Finland,benchmark,AY_direct_watch,1,Wednesday,2026-05-27,水,Business,,,,NRT,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,JP_OUT,NRT,HEL,Japan-Finland,benchmark,AY_direct_watch,1,Friday,2026-05-29,金,Economy,,,,NRT,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,JP_OUT,NRT,HEL,Japan-Finland,benchmark,AY_direct_watch,1,Friday,2026-05-29,金,Premium Economy,,,,NRT,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,JP_OUT,NRT,HEL,Japan-Finland,benchmark,AY_direct_watch,1,Friday,2026-05-29,金,Business,,,,NRT,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-21 10:52:54,JP_OUT,NRT,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Wednesday,2026-06-17,水,Economy,,,,NRT,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
