check_date,direction,origin,destination,market,airport_group,purpose,weeks_ahead,target_weekday,departure_date,departure_weekday,cabin_class,airline,flight_number,aircraft,departure_airport,departure_time,arrival_airport,arrival_time,duration,price,currency,status,api_error,source
2026-08-07 01:27:05,LOCAL_OUT,HEL,HND,Finland-Japan,benchmark,AY_direct_watch,4,Friday,2026-09-04,金,Premium Economy,フィンエアー,AY 61,Airbus A350,HEL,2026-09-04 18:30,HND,2026-09-05 13:50,800,463210,JPY,OK,,SerpApi Google Flights API
2026-08-07 01:27:05,LOCAL_OUT,HEL,HND,Finland-Japan,benchmark,AY_direct_watch,4,Friday,2026-09-04,金,Business,フィンエアー,AY 61,Airbus A350,HEL,2026-09-04 18:30,HND,2026-09-05 13:50,800,818243,JPY,OK,,SerpApi Google Flights API
2026-08-07 01:27:05,LOCAL_OUT,HEL,NRT,Finland-Japan,benchmark,AY_direct_watch,4,Wednesday,2026-09-02,水,Economy,フィンエアー,AY 73,Airbus A350,HEL,2026-09-02 17:45,NRT,2026-09-03 13:05,800,392550,JPY,OK,,SerpApi Google Flights API
2026-08-07 01:27:05,LOCAL_OUT,HEL,NRT,Finland-Japan,benchmark,AY_direct_watch,4,Wednesday,2026-09-02,水,Premium Economy,フィンエアー,AY 73,Airbus A350,HEL,2026-09-02 17:45,NRT,2026-09-03 13:05,800,463210,JPY,OK,,SerpApi Google Flights API
2026-08-07 01:27:05,LOCAL_OUT,HEL,NRT,Finland-Japan,benchmark,AY_direct_watch,4,Wednesday,2026-09-02,水,Business,フィンエアー,AY 73,Airbus A350,HEL,2026-09-02 17:45,NRT,2026-09-03 13:05,800,818243,JPY,OK,,SerpApi Google Flights API
2026-08-07 01:27:05,LOCAL_OUT,HEL,NRT,Finland-Japan,benchmark,AY_direct_watch,4,Friday,2026-09-04,金,Economy,フィンエアー,AY 73,Airbus A350,HEL,2026-09-04 17:45,NRT,2026-09-05 13:05,800,392550,JPY,OK,,SerpApi Google Flights API
2026-08-07 01:27:05,LOCAL_OUT,HEL,NRT,Finland-Japan,benchmark,AY_direct_watch,4,Friday,2026-09-04,金,Premium Economy,フィンエアー,AY 73,Airbus A350,HEL,2026-09-04 17:45,NRT,2026-09-05 13:05,800,463210,JPY,OK,,SerpApi Google Flights API
2026-08-07 01:27:05,LOCAL_OUT,HEL,NRT,Finland-Japan,benchmark,AY_direct_watch,4,Friday,2026-09-04,金,Business,フィンエアー,AY 73,Airbus A350,HEL,2026-09-04 17:45,NRT,2026-09-05 13:05,800,818243,JPY,OK,,SerpApi Google Flights API
2026-08-07 01:27:05,LOCAL_OUT,HEL,NGO,Finland-Japan,base,AY_direct_watch,4,Wednesday,2026-09-02,水,Economy,フィンエアー,AY 79,Airbus A350,HEL,2026-09-02 00:45,NGO,2026-09-02 19:35,770,392550,JPY,OK,,SerpApi Google Flights API
2026-08-07 01:27:05,LOCAL_OUT,HEL,NGO,Finland-Japan,base,AY_direct_watch,4,Wednesday,2026-09-02,水,Premium Economy,フィンエアー,AY 79,Airbus A350,HEL,2026-09-02 00:45,NGO,2026-09-02 19:35,770,463210,JPY,OK,,SerpApi Google Flights API
2026-08-07 01:27:05,LOCAL_OUT,HEL,NGO,Finland-Japan,base,AY_direct_watch,4,Wednesday,2026-09-02,水,Business,フィンエアー,AY 79,Airbus A350,HEL,2026-09-02 00:45,NGO,2026-09-02 19:35,770,818243,JPY,OK,,SerpApi Google Flights API
2026-08-07 01:27:05,LOCAL_OUT,HEL,NGO,Finland-Japan,base,AY_direct_watch,4,Friday,2026-09-04,金,Economy,フィンエアー,AY 79,Airbus A350,HEL,2026-09-04 00:45,NGO,2026-09-04 19:35,770,392551,JPY,OK,,SerpApi Google Flights API
2026-08-07 01:27:05,LOCAL_OUT,HEL,NGO,Finland-Japan,base,AY_direct_watch,4,Friday,2026-09-04,金,Premium Economy,フィンエアー,AY 79,Airbus A350,HEL,2026-09-04 00:45,NGO,2026-09-04 19:35,770,463210,JPY,OK,,SerpApi Google Flights API
2026-08-07 01:27:05,LOCAL_OUT,HEL,NGO,Finland-Japan,base,AY_direct_watch,4,Friday,2026-09-04,金,Business,フィンエアー,AY 79,Airbus A350,HEL,2026-09-04 00:45,NGO,2026-09-04 19:35,770,818243,JPY,OK,,SerpApi Google Flights API
2026-08-07 01:27:05,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Wednesday,2026-09-02,水,Economy,フィンエアー,AY 70,Airbus A350,KIX,2026-09-02 07:30,HEL,2026-09-02 14:35,785,289130,JPY,OK,,SerpApi Google Flights API
2026-08-07 01:27:05,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Wednesday,2026-09-02,水,Economy,フィンエアー,AY 68,Airbus A350,KIX,2026-09-02 22:15,HEL,2026-09-03 05:20,785,289130,JPY,OK,,SerpApi Google Flights API
2026-08-07 01:27:05,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Wednesday,2026-09-02,水,Premium Economy,フィンエアー,AY 70,Airbus A350,KIX,2026-09-02 07:30,HEL,2026-09-02 14:35,785,303130,JPY,OK,,SerpApi Google Flights API
2026-08-07 01:27:05,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Wednesday,2026-09-02,水,Premium Economy,フィンエアー,AY 68,Airbus A350,KIX,2026-09-02 22:15,HEL,2026-09-03 05:20,785,303130,JPY,OK,,SerpApi Google Flights API
2026-08-07 01:27:05,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Wednesday,2026-09-02,水,Business,フィンエアー,AY 70,Airbus A350,KIX,2026-09-02 07:30,HEL,2026-09-02 14:35,785,521130,JPY,OK,,SerpApi Google Flights API
2026-08-07 01:27:05,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Wednesday,2026-09-02,水,Business,フィンエアー,AY 68,Airbus A350,KIX,2026-09-02 22:15,HEL,2026-09-03 05:20,785,521130,JPY,OK,,SerpApi Google Flights API
2026-08-07 01:27:05,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-09-04,金,Economy,フィンエアー,AY 70,Airbus A350,KIX,2026-09-04 07:30,HEL,2026-09-04 14:35,785,289130,JPY,OK,,SerpApi Google Flights API
2026-08-07 01:27:05,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-09-04,金,Economy,フィンエアー,AY 68,Airbus A350,KIX,2026-09-04 22:15,HEL,2026-09-05 05:20,785,289130,JPY,OK,,SerpApi Google Flights API
2026-08-07 01:27:05,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-09-04,金,Premium Economy,フィンエアー,AY 70,Airbus A350,KIX,2026-09-04 07:30,HEL,2026-09-04 14:35,785,289130,JPY,OK,,SerpApi Google Flights API
2026-08-07 01:27:05,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-09-04,金,Premium Economy,フィンエアー,AY 68,Airbus A350,KIX,2026-09-04 22:15,HEL,2026-09-05 05:20,785,289130,JPY,OK,,SerpApi Google Flights API
2026-08-07 01:27:05,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-09-04,金,Business,フィンエアー,AY 70,Airbus A350,KIX,2026-09-04 07:30,HEL,2026-09-04 14:35,785,521130,JPY,OK,,SerpApi Google Flights API
2026-08-07 01:27:05,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-09-04,金,Business,フィンエアー,AY 68,Airbus A350,KIX,2026-09-04 22:15,HEL,2026-09-05 05:20,785,521130,JPY,OK,,SerpApi Google Flights API
2026-08-07 01:27:05,JP_OUT,HND,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Wednesday,2026-09-02,水,Economy,フィンエアー,AY 62,Airbus A350,HND,2026-09-02 21:50,HEL,2026-09-03 04:40,770,293450,JPY,OK,,SerpApi Google Flights API
2026-08-07 01:27:05,JP_OUT,HND,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Wednesday,2026-09-02,水,Premium Economy,フィンエアー,AY 62,Airbus A350,HND,2026-09-02 21:50,HEL,2026-09-03 04:40,770,471450,JPY,OK,,SerpApi Google Flights API
2026-08-07 01:27:05,JP_OUT,HND,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Wednesday,2026-09-02,水,Business,フィンエアー,AY 62,Airbus A350,HND,2026-09-02 21:50,HEL,2026-09-03 04:40,770,530450,JPY,OK,,SerpApi Google Flights API
2026-08-07 01:27:05,JP_OUT,HND,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-09-04,金,Economy,フィンエアー,AY 62,Airbus A350,HND,2026-09-04 21:50,HEL,2026-09-05 04:40,770,293450,JPY,OK,,SerpApi Google Flights API
2026-08-07 01:27:05,JP_OUT,HND,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-09-04,金,Premium Economy,フィンエアー,AY 62,Airbus A350,HND,2026-09-04 21:50,HEL,2026-09-05 04:40,770,471450,JPY,OK,,SerpApi Google Flights API
2026-08-07 01:27:05,JP_OUT,HND,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-09-04,金,Business,フィンエアー,AY 62,Airbus A350,HND,2026-09-04 21:50,HEL,2026-09-05 04:40,770,648450,JPY,OK,,SerpApi Google Flights API
2026-08-07 01:27:05,JP_OUT,NRT,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Wednesday,2026-09-02,水,Economy,フィンエアー,AY 74,Airbus A350,NRT,2026-09-02 23:05,HEL,2026-09-03 05:55,770,288660,JPY,OK,,SerpApi Google Flights API
2026-08-07 01:27:05,JP_OUT,NRT,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Wednesday,2026-09-02,水,Premium Economy,フィンエアー,AY 74,Airbus A350,NRT,2026-09-02 23:05,HEL,2026-09-03 05:55,770,302660,JPY,OK,,SerpApi Google Flights API
2026-08-07 01:27:05,JP_OUT,NRT,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Wednesday,2026-09-02,水,Business,フィンエアー,AY 74,Airbus A350,NRT,2026-09-02 23:05,HEL,2026-09-03 05:55,770,520660,JPY,OK,,SerpApi Google Flights API
2026-08-07 01:27:05,JP_OUT,NRT,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-09-04,金,Economy,フィンエアー,AY 74,Airbus A350,NRT,2026-09-04 23:05,HEL,2026-09-05 05:55,770,288660,JPY,OK,,SerpApi Google Flights API
2026-08-07 01:27:05,JP_OUT,NRT,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-09-04,金,Premium Economy,フィンエアー,AY 74,Airbus A350,NRT,2026-09-04 23:05,HEL,2026-09-05 05:55,770,288660,JPY,OK,,SerpApi Google Flights API
2026-08-07 01:27:05,JP_OUT,NRT,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-09-04,金,Business,フィンエアー,AY 74,Airbus A350,NRT,2026-09-04 23:05,HEL,2026-09-05 05:55,770,638660,JPY,OK,,SerpApi Google Flights API
2026-08-07 01:27:05,JP_OUT,NGO,HEL,Japan-Finland,base,AY_direct_watch,4,Wednesday,2026-09-02,水,Economy,フィンエアー,AY 80,Airbus A350,NGO,2026-09-02 22:50,HEL,2026-09-03 05:55,785,288700,JPY,OK,,SerpApi Google Flights API
2026-08-07 01:27:05,JP_OUT,NGO,HEL,Japan-Finland,base,AY_direct_watch,4,Wednesday,2026-09-02,水,Premium Economy,フィンエアー,AY 80,Airbus A350,NGO,2026-09-02 22:50,HEL,2026-09-03 05:55,785,302700,JPY,OK,,SerpApi Google Flights API
2026-08-07 01:27:05,JP_OUT,NGO,HEL,Japan-Finland,base,AY_direct_watch,4,Wednesday,2026-09-02,水,Business,フィンエアー,AY 80,Airbus A350,NGO,2026-09-02 22:50,HEL,2026-09-03 05:55,785,917700,JPY,OK,,SerpApi Google Flights API
2026-08-07 01:27:05,JP_OUT,NGO,HEL,Japan-Finland,base,AY_direct_watch,4,Friday,2026-09-04,金,Economy,フィンエアー,AY 80,Airbus A350,NGO,2026-09-04 22:50,HEL,2026-09-05 05:55,785,288700,JPY,OK,,SerpApi Google Flights API
2026-08-07 01:27:05,JP_OUT,NGO,HEL,Japan-Finland,base,AY_direct_watch,4,Friday,2026-09-04,金,Premium Economy,フィンエアー,AY 80,Airbus A350,NGO,2026-09-04 22:50,HEL,2026-09-05 05:55,785,288700,JPY,OK,,SerpApi Google Flights API
2026-08-07 01:27:05,JP_OUT,NGO,HEL,Japan-Finland,base,AY_direct_watch,4,Friday,2026-09-04,金,Business,フィンエアー,AY 80,Airbus A350,NGO,2026-09-04 22:50,HEL,2026-09-05 05:55,785,917700,JPY,OK,,SerpApi Google Flights API
