check_date,direction,origin,destination,market,airport_group,purpose,weeks_ahead,target_weekday,departure_date,departure_weekday,cabin_class,airline,flight_number,aircraft,departure_airport,departure_time,arrival_airport,arrival_time,duration,price,currency,status,source
2026-05-12 12:53:41,LOCAL_OUT,HEL,KIX,Finland-Japan,benchmark,AY_direct_watch,4,Friday,2026-06-12,金,Premium Economy,フィンエアー,AY 67,Airbus A350,HEL,2026-06-12 17:45,KIX,2026-06-13 12:35,770,469332,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,LOCAL_OUT,HEL,KIX,Finland-Japan,benchmark,AY_direct_watch,4,Friday,2026-06-12,金,Business,フィンエアー,AY 67,Airbus A350,HEL,2026-06-12 17:45,KIX,2026-06-13 12:35,770,829056,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,LOCAL_OUT,HEL,KIX,Finland-Japan,benchmark,AY_direct_watch,8,Wednesday,2026-07-08,水,Economy,フィンエアー,AY 67,Airbus A350,HEL,2026-07-08 17:45,KIX,2026-07-09 12:35,770,397738,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,LOCAL_OUT,HEL,KIX,Finland-Japan,benchmark,AY_direct_watch,8,Wednesday,2026-07-08,水,Premium Economy,フィンエアー,AY 67,Airbus A350,HEL,2026-07-08 17:45,KIX,2026-07-09 12:35,770,469332,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,LOCAL_OUT,HEL,KIX,Finland-Japan,benchmark,AY_direct_watch,8,Wednesday,2026-07-08,水,Business,フィンエアー,AY 67,Airbus A350,HEL,2026-07-08 17:45,KIX,2026-07-09 12:35,770,829056,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,LOCAL_OUT,HEL,KIX,Finland-Japan,benchmark,AY_direct_watch,8,Friday,2026-07-10,金,Economy,フィンエアー,AY 67,Airbus A350,HEL,2026-07-10 17:45,KIX,2026-07-11 12:35,770,397738,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,LOCAL_OUT,HEL,KIX,Finland-Japan,benchmark,AY_direct_watch,8,Friday,2026-07-10,金,Premium Economy,フィンエアー,AY 67,Airbus A350,HEL,2026-07-10 17:45,KIX,2026-07-11 12:35,770,469332,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,LOCAL_OUT,HEL,KIX,Finland-Japan,benchmark,AY_direct_watch,8,Friday,2026-07-10,金,Business,フィンエアー,AY 67,Airbus A350,HEL,2026-07-10 17:45,KIX,2026-07-11 12:35,770,829056,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,LOCAL_OUT,HEL,HND,Finland-Japan,benchmark,AY_direct_watch,1,Wednesday,2026-05-20,水,Economy,フィンエアー,AY 61,Airbus A350,HEL,2026-05-20 18:30,HND,2026-05-21 13:50,800,397738,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,LOCAL_OUT,HEL,HND,Finland-Japan,benchmark,AY_direct_watch,1,Wednesday,2026-05-20,水,Premium Economy,フィンエアー,AY 61,Airbus A350,HEL,2026-05-20 18:30,HND,2026-05-21 13:50,800,469332,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,LOCAL_OUT,HEL,HND,Finland-Japan,benchmark,AY_direct_watch,1,Wednesday,2026-05-20,水,Business,フィンエアー,AY 61,Airbus A350,HEL,2026-05-20 18:30,HND,2026-05-21 13:50,800,829056,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,LOCAL_OUT,HEL,HND,Finland-Japan,benchmark,AY_direct_watch,1,Friday,2026-05-22,金,Economy,フィンエアー,AY 61,Airbus A350,HEL,2026-05-22 18:30,HND,2026-05-23 13:50,800,397738,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,LOCAL_OUT,HEL,HND,Finland-Japan,benchmark,AY_direct_watch,1,Friday,2026-05-22,金,Premium Economy,,,,HEL,,HND,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-12 12:53:41,LOCAL_OUT,HEL,HND,Finland-Japan,benchmark,AY_direct_watch,1,Friday,2026-05-22,金,Business,,,,HEL,,HND,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-12 12:53:41,LOCAL_OUT,HEL,HND,Finland-Japan,benchmark,AY_direct_watch,4,Wednesday,2026-06-10,水,Economy,フィンエアー,AY 61,Airbus A350,HEL,2026-06-10 18:30,HND,2026-06-11 13:50,800,397738,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,LOCAL_OUT,HEL,HND,Finland-Japan,benchmark,AY_direct_watch,4,Wednesday,2026-06-10,水,Premium Economy,フィンエアー,AY 61,Airbus A350,HEL,2026-06-10 18:30,HND,2026-06-11 13:50,800,469332,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,LOCAL_OUT,HEL,HND,Finland-Japan,benchmark,AY_direct_watch,4,Wednesday,2026-06-10,水,Business,フィンエアー,AY 61,Airbus A350,HEL,2026-06-10 18:30,HND,2026-06-11 13:50,800,829056,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,LOCAL_OUT,HEL,HND,Finland-Japan,benchmark,AY_direct_watch,4,Friday,2026-06-12,金,Economy,フィンエアー,AY 61,Airbus A350,HEL,2026-06-12 18:30,HND,2026-06-13 13:50,800,397738,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,LOCAL_OUT,HEL,HND,Finland-Japan,benchmark,AY_direct_watch,4,Friday,2026-06-12,金,Premium Economy,フィンエアー,AY 61,Airbus A350,HEL,2026-06-12 18:30,HND,2026-06-13 13:50,800,469332,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,LOCAL_OUT,HEL,HND,Finland-Japan,benchmark,AY_direct_watch,4,Friday,2026-06-12,金,Business,フィンエアー,AY 61,Airbus A350,HEL,2026-06-12 18:30,HND,2026-06-13 13:50,800,829056,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,LOCAL_OUT,HEL,HND,Finland-Japan,benchmark,AY_direct_watch,8,Wednesday,2026-07-08,水,Economy,フィンエアー,AY 61,Airbus A350,HEL,2026-07-08 18:30,HND,2026-07-09 13:50,800,397738,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,LOCAL_OUT,HEL,HND,Finland-Japan,benchmark,AY_direct_watch,8,Wednesday,2026-07-08,水,Premium Economy,フィンエアー,AY 61,Airbus A350,HEL,2026-07-08 18:30,HND,2026-07-09 13:50,800,469332,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,LOCAL_OUT,HEL,HND,Finland-Japan,benchmark,AY_direct_watch,8,Wednesday,2026-07-08,水,Business,フィンエアー,AY 61,Airbus A350,HEL,2026-07-08 18:30,HND,2026-07-09 13:50,800,829056,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,LOCAL_OUT,HEL,HND,Finland-Japan,benchmark,AY_direct_watch,8,Friday,2026-07-10,金,Economy,フィンエアー,AY 61,Airbus A350,HEL,2026-07-10 18:30,HND,2026-07-11 13:50,800,397738,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,LOCAL_OUT,HEL,HND,Finland-Japan,benchmark,AY_direct_watch,8,Friday,2026-07-10,金,Premium Economy,フィンエアー,AY 61,Airbus A350,HEL,2026-07-10 18:30,HND,2026-07-11 13:50,800,469332,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,LOCAL_OUT,HEL,HND,Finland-Japan,benchmark,AY_direct_watch,8,Friday,2026-07-10,金,Business,フィンエアー,AY 61,Airbus A350,HEL,2026-07-10 18:30,HND,2026-07-11 13:50,800,829056,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,LOCAL_OUT,HEL,NRT,Finland-Japan,benchmark,AY_direct_watch,1,Wednesday,2026-05-20,水,Economy,フィンエアー,AY 73,Airbus A350,HEL,2026-05-20 17:45,NRT,2026-05-21 13:05,800,397738,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,LOCAL_OUT,HEL,NRT,Finland-Japan,benchmark,AY_direct_watch,1,Wednesday,2026-05-20,水,Premium Economy,フィンエアー,AY 73,Airbus A350,HEL,2026-05-20 17:45,NRT,2026-05-21 13:05,800,469332,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,LOCAL_OUT,HEL,NRT,Finland-Japan,benchmark,AY_direct_watch,1,Wednesday,2026-05-20,水,Business,フィンエアー,AY 73,Airbus A350,HEL,2026-05-20 17:45,NRT,2026-05-21 13:05,800,829056,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,LOCAL_OUT,HEL,NRT,Finland-Japan,benchmark,AY_direct_watch,1,Friday,2026-05-22,金,Economy,フィンエアー,AY 73,Airbus A350,HEL,2026-05-22 17:45,NRT,2026-05-23 13:05,800,397738,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,LOCAL_OUT,HEL,NRT,Finland-Japan,benchmark,AY_direct_watch,1,Friday,2026-05-22,金,Premium Economy,,,,HEL,,NRT,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-12 12:53:41,LOCAL_OUT,HEL,NRT,Finland-Japan,benchmark,AY_direct_watch,1,Friday,2026-05-22,金,Business,フィンエアー,AY 73,Airbus A350,HEL,2026-05-22 17:45,NRT,2026-05-23 13:05,800,958553,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,LOCAL_OUT,HEL,NRT,Finland-Japan,benchmark,AY_direct_watch,4,Wednesday,2026-06-10,水,Economy,フィンエアー,AY 73,Airbus A350,HEL,2026-06-10 17:45,NRT,2026-06-11 13:05,800,397738,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,LOCAL_OUT,HEL,NRT,Finland-Japan,benchmark,AY_direct_watch,4,Wednesday,2026-06-10,水,Premium Economy,フィンエアー,AY 73,Airbus A350,HEL,2026-06-10 17:45,NRT,2026-06-11 13:05,800,469332,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,LOCAL_OUT,HEL,NRT,Finland-Japan,benchmark,AY_direct_watch,4,Wednesday,2026-06-10,水,Business,フィンエアー,AY 73,Airbus A350,HEL,2026-06-10 17:45,NRT,2026-06-11 13:05,800,829056,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,LOCAL_OUT,HEL,NRT,Finland-Japan,benchmark,AY_direct_watch,4,Friday,2026-06-12,金,Economy,フィンエアー,AY 73,Airbus A350,HEL,2026-06-12 17:45,NRT,2026-06-13 13:05,800,397738,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,LOCAL_OUT,HEL,NRT,Finland-Japan,benchmark,AY_direct_watch,4,Friday,2026-06-12,金,Premium Economy,フィンエアー,AY 73,Airbus A350,HEL,2026-06-12 17:45,NRT,2026-06-13 13:05,800,469332,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,LOCAL_OUT,HEL,NRT,Finland-Japan,benchmark,AY_direct_watch,4,Friday,2026-06-12,金,Business,フィンエアー,AY 73,Airbus A350,HEL,2026-06-12 17:45,NRT,2026-06-13 13:05,800,829056,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,LOCAL_OUT,HEL,NRT,Finland-Japan,benchmark,AY_direct_watch,8,Wednesday,2026-07-08,水,Economy,フィンエアー,AY 73,Airbus A350,HEL,2026-07-08 17:45,NRT,2026-07-09 13:05,800,397738,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,LOCAL_OUT,HEL,NRT,Finland-Japan,benchmark,AY_direct_watch,8,Wednesday,2026-07-08,水,Premium Economy,フィンエアー,AY 73,Airbus A350,HEL,2026-07-08 17:45,NRT,2026-07-09 13:05,800,469332,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,LOCAL_OUT,HEL,NRT,Finland-Japan,benchmark,AY_direct_watch,8,Wednesday,2026-07-08,水,Business,フィンエアー,AY 73,Airbus A350,HEL,2026-07-08 17:45,NRT,2026-07-09 13:05,800,829056,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,LOCAL_OUT,HEL,NRT,Finland-Japan,benchmark,AY_direct_watch,8,Friday,2026-07-10,金,Economy,フィンエアー,AY 73,Airbus A350,HEL,2026-07-10 17:45,NRT,2026-07-11 13:05,800,397738,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,LOCAL_OUT,HEL,NRT,Finland-Japan,benchmark,AY_direct_watch,8,Friday,2026-07-10,金,Premium Economy,フィンエアー,AY 73,Airbus A350,HEL,2026-07-10 17:45,NRT,2026-07-11 13:05,800,469332,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,LOCAL_OUT,HEL,NRT,Finland-Japan,benchmark,AY_direct_watch,8,Friday,2026-07-10,金,Business,フィンエアー,AY 73,Airbus A350,HEL,2026-07-10 17:45,NRT,2026-07-11 13:05,800,829056,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,LOCAL_OUT,HEL,NGO,Finland-Japan,base,AY_direct_watch,1,Wednesday,2026-05-20,水,Economy,フィンエアー,AY 79,Airbus A350,HEL,2026-05-20 00:45,NGO,2026-05-20 19:35,770,397738,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,LOCAL_OUT,HEL,NGO,Finland-Japan,base,AY_direct_watch,1,Wednesday,2026-05-20,水,Premium Economy,フィンエアー,AY 79,Airbus A350,HEL,2026-05-20 00:45,NGO,2026-05-20 19:35,770,469332,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,LOCAL_OUT,HEL,NGO,Finland-Japan,base,AY_direct_watch,1,Wednesday,2026-05-20,水,Business,フィンエアー,AY 79,Airbus A350,HEL,2026-05-20 00:45,NGO,2026-05-20 19:35,770,829056,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,LOCAL_OUT,HEL,NGO,Finland-Japan,base,AY_direct_watch,1,Friday,2026-05-22,金,Economy,フィンエアー,AY 79,Airbus A350,HEL,2026-05-22 00:45,NGO,2026-05-22 19:35,770,397738,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,LOCAL_OUT,HEL,NGO,Finland-Japan,base,AY_direct_watch,1,Friday,2026-05-22,金,Premium Economy,,,,HEL,,NGO,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-12 12:53:41,LOCAL_OUT,HEL,NGO,Finland-Japan,base,AY_direct_watch,1,Friday,2026-05-22,金,Business,フィンエアー,AY 79,Airbus A350,HEL,2026-05-22 00:45,NGO,2026-05-22 19:35,770,829056,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,LOCAL_OUT,HEL,NGO,Finland-Japan,base,AY_direct_watch,4,Wednesday,2026-06-10,水,Economy,フィンエアー,AY 79,Airbus A350,HEL,2026-06-10 00:45,NGO,2026-06-10 19:35,770,397738,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,LOCAL_OUT,HEL,NGO,Finland-Japan,base,AY_direct_watch,4,Wednesday,2026-06-10,水,Premium Economy,フィンエアー,AY 79,Airbus A350,HEL,2026-06-10 00:45,NGO,2026-06-10 19:35,770,469332,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,LOCAL_OUT,HEL,NGO,Finland-Japan,base,AY_direct_watch,4,Wednesday,2026-06-10,水,Business,フィンエアー,AY 79,Airbus A350,HEL,2026-06-10 00:45,NGO,2026-06-10 19:35,770,829056,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,LOCAL_OUT,HEL,NGO,Finland-Japan,base,AY_direct_watch,4,Friday,2026-06-12,金,Economy,フィンエアー,AY 79,Airbus A350,HEL,2026-06-12 00:45,NGO,2026-06-12 19:35,770,397738,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,LOCAL_OUT,HEL,NGO,Finland-Japan,base,AY_direct_watch,4,Friday,2026-06-12,金,Premium Economy,フィンエアー,AY 79,Airbus A350,HEL,2026-06-12 00:45,NGO,2026-06-12 19:35,770,469332,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,LOCAL_OUT,HEL,NGO,Finland-Japan,base,AY_direct_watch,4,Friday,2026-06-12,金,Business,フィンエアー,AY 79,Airbus A350,HEL,2026-06-12 00:45,NGO,2026-06-12 19:35,770,829056,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,LOCAL_OUT,HEL,NGO,Finland-Japan,base,AY_direct_watch,8,Wednesday,2026-07-08,水,Economy,フィンエアー,AY 79,Airbus A350,HEL,2026-07-08 00:45,NGO,2026-07-08 19:35,770,397738,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,LOCAL_OUT,HEL,NGO,Finland-Japan,base,AY_direct_watch,8,Wednesday,2026-07-08,水,Premium Economy,フィンエアー,AY 79,Airbus A350,HEL,2026-07-08 00:45,NGO,2026-07-08 19:35,770,469332,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,LOCAL_OUT,HEL,NGO,Finland-Japan,base,AY_direct_watch,8,Wednesday,2026-07-08,水,Business,フィンエアー,AY 79,Airbus A350,HEL,2026-07-08 00:45,NGO,2026-07-08 19:35,770,829056,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,LOCAL_OUT,HEL,NGO,Finland-Japan,base,AY_direct_watch,8,Friday,2026-07-10,金,Economy,フィンエアー,AY 79,Airbus A350,HEL,2026-07-10 00:45,NGO,2026-07-10 19:35,770,397738,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,LOCAL_OUT,HEL,NGO,Finland-Japan,base,AY_direct_watch,8,Friday,2026-07-10,金,Premium Economy,フィンエアー,AY 79,Airbus A350,HEL,2026-07-10 00:45,NGO,2026-07-10 19:35,770,469332,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,LOCAL_OUT,HEL,NGO,Finland-Japan,base,AY_direct_watch,8,Friday,2026-07-10,金,Business,フィンエアー,AY 79,Airbus A350,HEL,2026-07-10 00:45,NGO,2026-07-10 19:35,770,829056,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,1,Wednesday,2026-05-20,水,Economy,フィンエアー,AY 68,Airbus A350,KIX,2026-05-20 22:15,HEL,2026-05-21 05:20,785,264130,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,1,Wednesday,2026-05-20,水,Premium Economy,フィンエアー,AY 68,Airbus A350,KIX,2026-05-20 22:15,HEL,2026-05-21 05:20,785,393130,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,1,Wednesday,2026-05-20,水,Business,フィンエアー,AY 68,Airbus A350,KIX,2026-05-20 22:15,HEL,2026-05-21 05:20,785,628130,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,1,Friday,2026-05-22,金,Economy,フィンエアー,AY 68,Airbus A350,KIX,2026-05-22 22:15,HEL,2026-05-23 05:20,785,311130,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,1,Friday,2026-05-22,金,Premium Economy,,,,KIX,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-12 12:53:41,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,1,Friday,2026-05-22,金,Business,フィンエアー,AY 68,Airbus A350,KIX,2026-05-22 22:15,HEL,2026-05-23 05:20,785,907130,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Wednesday,2026-06-10,水,Economy,フィンエアー,AY 68,Airbus A350,KIX,2026-06-10 22:15,HEL,2026-06-11 05:20,785,264130,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Wednesday,2026-06-10,水,Premium Economy,フィンエアー,AY 68,Airbus A350,KIX,2026-06-10 22:15,HEL,2026-06-11 05:20,785,451130,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Wednesday,2026-06-10,水,Business,フィンエアー,AY 68,Airbus A350,KIX,2026-06-10 22:15,HEL,2026-06-11 05:20,785,907130,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-06-12,金,Economy,フィンエアー,AY 68,Airbus A350,KIX,2026-06-12 22:15,HEL,2026-06-13 05:20,785,264130,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-06-12,金,Premium Economy,フィンエアー,AY 68,Airbus A350,KIX,2026-06-12 22:15,HEL,2026-06-13 05:20,785,278130,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-06-12,金,Business,フィンエアー,AY 68,Airbus A350,KIX,2026-06-12 22:15,HEL,2026-06-13 05:20,785,510130,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,8,Wednesday,2026-07-08,水,Economy,フィンエアー,AY 70,Airbus A350,KIX,2026-07-08 07:30,HEL,2026-07-08 14:35,785,264130,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,8,Wednesday,2026-07-08,水,Economy,フィンエアー,AY 68,Airbus A350,KIX,2026-07-08 22:15,HEL,2026-07-09 05:20,785,264130,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,8,Wednesday,2026-07-08,水,Premium Economy,フィンエアー,AY 70,Airbus A350,KIX,2026-07-08 07:30,HEL,2026-07-08 14:35,785,264130,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,8,Wednesday,2026-07-08,水,Premium Economy,フィンエアー,AY 68,Airbus A350,KIX,2026-07-08 22:15,HEL,2026-07-09 05:20,785,264130,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,8,Wednesday,2026-07-08,水,Business,フィンエアー,AY 70,Airbus A350,KIX,2026-07-08 07:30,HEL,2026-07-08 14:35,785,510130,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,8,Wednesday,2026-07-08,水,Business,フィンエアー,AY 68,Airbus A350,KIX,2026-07-08 22:15,HEL,2026-07-09 05:20,785,510130,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,8,Friday,2026-07-10,金,Economy,フィンエアー,AY 70,Airbus A350,KIX,2026-07-10 07:30,HEL,2026-07-10 14:35,785,264130,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,8,Friday,2026-07-10,金,Economy,フィンエアー,AY 68,Airbus A350,KIX,2026-07-10 22:15,HEL,2026-07-11 05:20,785,264130,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,8,Friday,2026-07-10,金,Premium Economy,フィンエアー,AY 70,Airbus A350,KIX,2026-07-10 07:30,HEL,2026-07-10 14:35,785,264130,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,8,Friday,2026-07-10,金,Premium Economy,フィンエアー,AY 68,Airbus A350,KIX,2026-07-10 22:15,HEL,2026-07-11 05:20,785,264130,JPY,OK,SerpApi Google Flights API
2026-05-12 12:53:41,JP_OUT,KIX,HEL,Japan-Finland,benchmark,AY_direct_watch,8,Friday,2026-07-10,金,Business,フィンエアー,AY 70,Airbus A350,KIX,2026-07-10 07:30,HEL,2026-07-10 14:35,785,510130,JPY,OK,SerpApi Google Flights API
